expr_BRCA1,expr_SPOP,expr_FOXA1,expr_MYC,expr_BRCA2,expr_TP53,expr_KLK3,expr_ATM,expr_ERG,expr_NKX3-1,expr_AR,expr_PTEN,expr_CHEK2,submitter_id
0.4902350861499817,3.367650939341476,5.666930367473057,3.1361852814361932,0.104720310770403,3.882431462650636,9.513218389000718,1.4209131555155052,5.294888996397358,6.9457589056321805,3.002320523297511,2.5401363530089713,1.383264776559526,TCGA-VN-A88M
0.6526897029286691,3.346445481608402,5.369196990331258,2.7330744660069457,0.031110995025052664,3.1573365348703337,10.058473120889806,0.9947321581807177,1.03592094932819,6.949644735561989,3.2788866112673944,2.8247956616266,0.9349947166679268,TCGA-G9-6343
0.6024015672532002,3.811583694089388,5.3789844946151915,3.8819966939211734,0.09194087369835728,3.682894077430927,10.146358010632733,1.1594251280646222,1.2985554468118838,6.95530610405947,3.5326641444044613,2.9688953636003985,1.6895606169078075,TCGA-HC-A6AQ
1.2914065920875724,4.075616956882699,6.371919833987101,3.1787827313017565,0.4252677354043441,3.6496317405961487,9.988508704090343,1.9423036534612017,1.1762829545042726,7.189035654225892,4.051835381314122,3.6953211616934123,1.7010321055950974,TCGA-EJ-A65E
0.9923624888253992,3.7776912926328543,5.805069002885356,3.7866434390562818,0.3529078573694884,3.7753438065128924,9.546937365100694,1.7704847589492,2.019558832078459,7.268770848759418,3.3622278369634366,3.0314757944290056,1.0905801169708453,TCGA-ZG-A9LY
0.8895770783557316,3.460892944586019,5.523037274758608,4.01287236108724,0.18481843699254183,3.5473850118271297,9.423820720571996,0.9127243799945467,0.6113946786876863,7.160645653695757,3.96290431496159,2.807750729207828,2.0380334379311194,TCGA-M7-A722
1.5772658987277492,3.973246036397398,6.240256936609938,4.336444631348808,0.6105261518716084,1.9342857033678604,9.788824732066452,2.5045376937371486,1.619249619818093,7.180999373639098,5.051262069562512,3.3182214875111775,1.9079560619638796,TCGA-YL-A8SC
0.9075324902002554,4.367008169999702,5.909238791651981,4.522284106427988,0.24639121803390018,3.9003916223981925,10.036112587667763,1.7555276183059954,4.304277232863123,7.026331333449301,3.82204140350271,3.1951239696268363,1.5087110890676183,TCGA-J4-A67T
1.1973106614523856,3.843682064245589,5.528768949033036,3.7802181215293245,0.1697427745870945,3.378095919187437,10.101749844667317,1.0008892001394947,1.1276855361538167,5.797515654073048,3.113813042661149,2.749326492414049,2.021428350857404,TCGA-HC-A6AO
0.9718011218017226,3.888314158781339,6.494059844464715,3.1054114503558337,0.3094680257736381,3.9236926494941367,10.10040891575556,2.210667153032708,1.4775965195266767,7.266671609137015,4.524415558292956,2.12543016615145,1.3552679825147678,TCGA-VP-A87J
1.3108970966474436,3.9351885990597513,5.9215607251172955,5.3980169895448125,0.3357576956833441,2.3532211714625184,8.680230411578199,1.910238558878938,2.1539342612373535,7.183200308295964,4.424510048272802,3.6191407688627426,1.774579400018202,TCGA-V1-A9Z7
1.2737413748805597,4.692103559935563,4.9409607617599,4.120065913771732,0.5558372295953387,3.516901220248578,8.588045407916075,2.3477783197427993,2.4109461026641106,6.226018946359269,4.424886152033961,4.294654738159442,1.2671166032905603,TCGA-EJ-7328
1.137704788474206,3.9664638411063926,6.183004937903569,4.9527314260037265,0.3717704315840673,3.494238322022437,8.796445114802783,2.3872938209209997,5.0797912633931475,6.977476844906796,3.583021592577927,2.723746369208534,1.6817027585025814,TCGA-XQ-A8TB
1.0676718657614728,3.9643156003485602,5.808047290253898,4.479722602584736,0.3826058139620818,3.7342064856989783,9.323792621077438,1.9002849710290377,2.6198890724923376,7.263859680192316,3.7994319679920445,3.3845292367393722,1.7059292126228616,TCGA-VP-A878
0.6483067060867914,3.847448216966257,6.009094963921129,3.5458574535189147,0.09330817713365178,3.0916286451506947,9.794289700377792,1.6884154376175275,4.4022629914252525,7.145408967236373,3.8193659030992877,3.075351814782158,1.255331096601078,TCGA-2A-A8VL
1.1191662676158587,3.908597143859955,6.0186207080355585,4.179788044039568,0.30858703313167724,4.031276958754526,9.968654669815741,2.128981424739814,1.823984616522792,7.358491605120128,4.256599456865741,3.0335481542382166,1.4148089290180919,TCGA-EJ-5510
1.1729773706234163,3.8693117273350834,6.260663478858139,4.007971163499233,0.3088807835927746,4.1649692127443005,10.225975411969594,1.7619873108943849,5.191198639475318,6.869464349446071,4.081328553644032,2.063705883043771,1.4076888579740474,TCGA-CH-5744
1.6081370667010524,3.9837797871271574,6.202564868983875,4.80692011704776,0.6120455791229038,3.4290913684464512,10.03097590773473,2.306108877167662,2.2032729158704227,7.461857437618033,4.6514925457267084,3.283962945497549,1.3678757755958726,TCGA-EJ-5519
1.4135933303076715,3.994246103552617,6.433278299206519,5.256487051343298,0.32244575238807205,3.3574057042174954,9.376546748975175,2.5976026945439736,5.6970743588056925,7.446575355819711,3.9336338009240372,3.5078970003212113,1.9794416322641055,TCGA-KK-A6E2
1.641401587639493,3.7392659624952973,6.038340976492675,4.7255064039433,0.4688779959582253,2.673037687709442,9.106557655382957,1.9580645555132363,5.29263173392809,7.503393925125973,3.957332834537178,2.627779689705598,2.202201062954191,TCGA-KK-A7B4
0.4969497982303427,3.121165968140897,4.555141354987549,1.934863646196506,0.18073696866371633,3.102800330533002,8.5072084897724,1.1601149562620514,0.7750036270297775,6.578749697383772,2.791686444285877,2.5758284267436853,1.0537543830262828,TCGA-X4-A8KS
1.666271829186119,4.573964308061798,6.322189226693796,3.7262378573209483,0.661398482245365,3.5947747973745985,9.32167845234315,2.2230330982345645,5.4041857032429315,7.886037716611035,4.376878405253232,3.757504924784139,2.1249286376732264,TCGA-EJ-5507
1.036524096354688,3.853781416930986,6.158599282364955,4.28153618541268,0.20514250020465719,3.7581722806098856,10.533456260007059,1.9415578343164495,1.6241885843800083,7.40062387608286,4.377972176455199,2.759990952510887,1.4004684326757726,TCGA-CH-5737
1.0154842707605407,3.9893099193878836,6.479904828237975,4.79146965372627,0.28623102018446617,3.4226032981664303,9.912754080342342,2.502247098080885,5.528910302171926,7.591059425432412,4.086836446731779,2.964664633589094,1.6921785159730798,TCGA-J4-A83I
0.7195943505747936,3.335178654448784,5.057303207884587,3.349907596040379,0.1797348808971877,3.298019667144789,10.279423312802296,0.8969855808161495,0.8974340570238499,6.452219602336613,3.1416707539592292,2.7414785297144064,1.5821900379409632,TCGA-QU-A6IO
1.041265621815557,4.344141728932482,5.639412472651816,3.828658787642216,0.2655898259769649,3.9254543990585637,9.395212880657281,2.1035608192133624,2.0475121818856628,7.302791865255381,3.8171979079523624,3.574985409021203,1.5801944604644318,TCGA-EJ-A7NG
1.1770228959593374,4.2532069814935465,6.015312900973204,4.838630733598746,0.5030152016740136,3.7781601292976075,9.693958427901363,2.1469716772233207,3.8075176795468355,7.664456621356944,3.897286961295251,2.7805134881692526,1.8535755378525174,TCGA-KK-A8I6
1.2038727993256026,3.774081904314923,6.167257966907859,2.879709562616517,0.6122624518194815,3.369548463315625,9.460287991043245,1.1121535242347764,1.3428125825079296,6.869710881697983,4.135292948754549,3.5900641384921133,1.8354573244937744,TCGA-KK-A59X
1.0283686352795056,3.8057821023430125,5.64551261986511,4.389064312025532,0.39978232497266614,2.4394559035506163,8.850769811211121,1.8780136151461446,1.746692365858747,6.666654583918942,3.9171259631640485,3.3700162641785805,1.563603376090301,TCGA-HC-A76W
0.8089727460655357,3.635826718079455,6.052384889900541,4.154923692807746,0.14686707580955236,3.445246164496836,9.942809178866733,1.838484009400924,1.462236364695048,7.242963502789925,3.8857098304355637,3.220314789062455,1.3343692882549711,TCGA-V1-A8ML
0.8347335446218161,3.694075929020754,5.254709202593265,4.17877761819693,0.31896269248481285,3.71489801651249,8.49197824993588,1.7075260483248187,1.9796902647865202,6.423952072028944,3.365459662503644,3.4478423894851993,1.4583126514085298,TCGA-HI-7170
1.0083592996905477,3.7990200270728747,6.0490660155625156,3.9727963220713103,0.25827900808246457,3.687921495417987,9.282564284689741,1.7170718419272573,1.1769304332140527,7.090473090590115,4.385447028452124,3.3273211775199476,1.6516541345671802,TCGA-TP-A8TV
0.883726217000755,3.7496993509806043,5.346590730532588,4.358228184700939,0.13749851318563364,3.7629543900076814,9.739417114188363,1.1094533118459846,4.342869919472688,6.728256414640851,3.2853524666360308,2.7743371927738982,2.081314786061516,TCGA-H9-A6BY
2.211017899468555,3.4503620788599387,6.179242855383094,5.37854851800339,1.607876694367146,2.8624579907310532,8.002816235796196,2.9217035290309084,2.260481026971234,6.8362568068121465,4.854005655298713,3.6466397885060604,2.326155124506478,TCGA-CH-5751
0.9962103550500285,4.193535082545836,6.1572912249693585,4.202461774697318,0.23870189023006225,3.9643592557480285,9.9287286585789,1.6638882182128718,5.199996459048109,7.313549532915871,3.414324180347218,3.3298016255588934,1.7746811276933037,TCGA-2A-A8VV
0.7241127598168253,3.7908063315773752,5.114385513923401,2.0474734644647548,0.22641818384786702,3.014500051853115,9.986813562729598,1.0654690700748553,0.515335439243819,6.766606260060937,3.2961331184135467,2.943032727700277,1.2768979343404925,TCGA-FC-A66V
0.9236634862035681,4.124697547398753,5.910773066526808,4.121096840861231,0.2889312918522129,3.613778681604686,9.731769261901535,1.6686874716380609,4.923767179571342,6.7990148355761955,3.1756760055619817,3.0819604272376417,1.5884593940489025,TCGA-VN-A88L
1.2418753413744035,4.371522913228381,5.003362242796331,4.33176964524208,0.4231085432807596,3.631091430346542,8.654690153267218,2.2401563447197317,2.514594893489825,6.342156277268515,4.0700365006824955,4.236756613143969,1.5681574795136848,TCGA-EJ-7330
0.856116008838085,3.8169647938771547,5.975539158597668,4.13309882044835,0.16619217486407098,3.589117128198873,9.63818477185572,2.0207658008106404,1.6817957826238032,7.167031009604689,3.612476157409461,3.431484074267028,1.5678864852758652,TCGA-V1-A9OH
1.5922714075121902,3.5416692169312545,6.655763464183922,4.501605834039775,0.29736008900305205,3.5220217138103185,9.70229292039868,1.6915707419726227,1.2897008582086091,7.476929637874523,4.62508261117783,3.4830814698765518,1.6488509147909354,TCGA-YJ-A8SW
1.1127781441410092,4.24200565875243,5.586875555098003,4.08312182219962,0.3825376034644598,3.777528863795202,9.418121637311067,1.9281098015726255,2.284533132386297,6.978459006120581,3.8070046534478736,3.6405291931728896,1.5779472453427297,TCGA-KC-A7FE
1.6104374127671839,4.106258310843138,6.334816457269805,5.412461344413722,0.4326262161705371,3.781442682681791,9.675589516551025,2.2132400861161354,5.504851746054857,7.358881215547759,3.7939711836520096,3.318988997269437,2.294603323252388,TCGA-VP-A876
1.5546015065282668,4.312444750467277,6.374535943959344,5.2128863764525475,0.38533042568778353,4.469902429613307,9.375727090433495,2.7906803277491603,5.437615288238769,7.099874267151951,4.46707295720804,4.01064587403323,1.8838523578849768,TCGA-CH-5739
1.1844535368795617,3.74235386812976,5.973900701868024,4.461463774412778,0.2710190115552415,3.198542496775261,9.376851754018302,2.1021077121787473,4.953858924915011,7.373439405092002,3.4018871437216016,1.8701238462153102,1.8441779636738551,TCGA-KK-A8IH
1.228880028032036,3.926884031334494,5.837791961308891,4.7163429775968595,0.2983252325502607,3.819115736320131,9.536852117192609,1.9459101490553132,1.446565979461459,6.674260967903803,3.800295597392117,3.3737782220851322,1.7792650716463663,TCGA-KC-A7F3
1.5597223201881676,4.558418143437035,5.731226420806035,4.929331235698704,0.7363024508738729,3.817483728401903,9.624489345942834,2.4619194571419927,2.659434021796534,6.935828220597768,4.489785147836076,4.215188094961052,1.6426018588125324,TCGA-EJ-7314
0.8442790225638612,3.2924050581563162,5.881046262473226,3.8310797256946296,0.0825932983038533,2.928373780029172,9.879499854435148,1.273097667101654,1.2103325382785175,6.861253225090693,3.5155969219706518,2.927282111916262,1.3144223488820956,TCGA-KK-A6E8
0.7577638236459175,3.028673697788133,5.842946267160896,3.181913040673666,0.17243955693950402,3.427836066903861,9.397611476192909,1.1739980155739993,1.2707432079597882,7.392585326669387,3.9543830165942047,3.046477667871707,1.3288506124581863,TCGA-XJ-A9DX
0.6743210763098964,4.513404616623031,4.801484223163253,2.840060437354794,0.1557208749967756,3.472398036423277,9.026998915261075,1.191616782116352,1.6688194089491812,6.533060956813073,3.3120018028576843,3.40327854786598,1.107043314145962,TCGA-G9-6348
1.2174614225064908,3.7440705173214335,5.416779282823928,4.404530267830092,0.39143379469518724,3.9506550838315193,9.707545993172468,1.0974783126269068,4.732048621691879,7.011578753997972,3.598642881768612,2.8505099503969227,2.446988421366424,TCGA-EJ-A65D
